id_cliente,nome,cidade,estado,regiao
904,Tatiane Martins Santos,Fortaleza,CE,Nordeste
905,Priscila Silva Rodrigues,Ponta Grossa,PR,Sul
906,Priscila Ferreira Silva,Ceilandia,DF,Centro-oeste
907,Luana Araujo Ferreira,Tefe,AM,Norte
908,Bruno Oliveira Souza,Novo Hamburgo,RS,Sul
909,Paulo Costa Silva,Petrolina,PE,Nordeste
910,Rafael Ferreira Rodrigues,Angra dos Reis,RJ,Sudeste
911,Marcia Alves Santos,Itapipoca,CE,Nordeste
912,Marcia Oliveira Gomes,Volta Redonda,RJ,Sudeste
913,Beatriz Costa Souza,Brasilia,DF,Centro-oeste
914,Vinicius Silva Carvalho,Crato,CE,Nordeste
915,Rafael Ribeiro Ribeiro,Brasilia,DF,Centro-oeste
916,Adriana Souza Silva,Ceilandia,DF,Centro-oeste
917,Rodrigo Pereira Martins,Caruaru,PE,Nordeste
918,Claudia Ribeiro Silva,Erechim,RS,Sul
919,Leonardo Oliveira Martins,Sao Jose dos Pinhais,PR,Sul
920,Mariana Rocha Mendes,Duque de Caxias,RJ,Sudeste
921,Leticia Ferreira Barbosa,Canoas,RS,Sul
922,Priscila Oliveira Souza,Petrolina,PE,Nordeste
923,Priscila Costa Souza,Itabuna,BA,Nordeste
924,Carolina Oliveira Ribeiro,Canoas,RS,Sul
925,Antonio Souza Oliveira,Gama,DF,Centro-oeste
926,Bruna Mendes Silva,Novo Hamburgo,RS,Sul
927,Rafael Rodrigues Rocha,Recife,PE,Nordeste
928,Camila Rodrigues Gomes,Planaltina,DF,Centro-oeste
929,Mariana Santos Vieira,Sao Jose dos Pinhais,PR,Sul
930,Fernanda Costa Gomes,Canoas,RS,Sul
931,Simone Ferreira Costa,Tefe,AM,Norte
932,Andre Martins Carvalho,Ponta Grossa,PR,Sul
933,Carlos Ribeiro Mendes,Taguatinga,DF,Centro-oeste
934,Sandra Rodrigues Alves,Ceilandia,DF,Centro-oeste
935,Bruno Ferreira Santos,Campinas,SP,Sudeste
936,Gabriela Araujo Rodrigues,Novo Hamburgo,RS,Sul
937,Leonardo Ferreira Carvalho,Crato,CE,Nordeste
938,Antonio Souza Costa,Londrina,PR,Sul
939,Andre Araujo Gomes,Cabo Frio,RJ,Sudeste
940,Rodrigo Silva Carvalho,Cabo Frio,RJ,Sudeste
941,Claudia Souza Alves,Osasco,SP,Sudeste
942,Antonia Santos Rodrigues,Coari,AM,Norte
943,Francisco Rocha Gomes,Sao Jose dos Campos,SP,Sudeste
944,Marcelo Gomes Nunes,Camacari,BA,Nordeste
945,Larissa Alves Souza,Betim,MG,Sudeste
946,Carolina Nunes Alves,Aguas Claras,DF,Centro-oeste
947,Aline Carvalho Ferreira,Olinda,PE,Nordeste
948,Ricardo Lima Alves,Olinda,PE,Nordeste
949,Jessica Carvalho Silva,Cabo Frio,RJ,Sudeste
950,Jessica Oliveira Ribeiro,Contagem,MG,Sudeste
951,Daniel Pereira Carvalho,Sao Jose dos Pinhais,PR,Sul
952,Rafael Mendes Gomes,Santos,SP,Sudeste
953,Bruna Ferreira Martins,Itapipoca,CE,Nordeste
954,Fernando Rocha Rodrigues,Sorocaba,SP,Sudeste
955,Jessica Barbosa Ferreira,Cascavel,PR,Sul
956,Renata Pereira Gomes,Niteroi,RJ,Sudeste
957,Francisca Ferreira Mendes,Sao Bernardo do Campo,SP,Sudeste
958,Juliana Costa Costa,Recife,PE,Nordeste
959,Thiago Silva Araujo,Brasilia,DF,Centro-oeste
960,Paulo Rocha Pereira,Tabatinga,AM,Norte
961,Daniel Ferreira Martins,Duque de Caxias,RJ,Sudeste
962,Marcos Alves Silva,Manaus,AM,Norte
963,Mariana Costa Santos,Foz do Iguacu,PR,Sul
964,Gustavo Ferreira Carvalho,Maracanau,CE,Nordeste
965,Luana Rodrigues Araujo,Ponta Grossa,PR,Sul
966,Luiz Martins Araujo,Quixada,CE,Nordeste
967,Diego Araujo Silva,Curitiba,PR,Sul
968,Diego Ribeiro Santos,Londrina,PR,Sul
969,Andre Rodrigues Ribeiro,Niteroi,RJ,Sudeste
970,Rafael Rocha Silva,Brasilia,DF,Centro-oeste
971,Luiz Costa Oliveira,Contagem,MG,Sudeste
972,Mariana Lima Pereira,Presidente Figueiredo,AM,Norte
973,Mateus Mendes Rodrigues,Ribeirao Preto,SP,Sudeste
974,Jessica Silva Vieira,Gravata,PE,Nordeste
975,Patricia Pereira Ribeiro,Recife,PE,Nordeste
976,Rafael Lima Martins,Belo Horizonte,MG,Sudeste
977,Diego Ribeiro Alves,Olinda,PE,Nordeste
978,Amanda Ribeiro Gomes,Juazeiro,BA,Nordeste
979,Gabriela Rocha Vieira,Aguas Claras,DF,Centro-oeste
980,Juliana Vieira Souza,Caucaia,CE,Nordeste
981,Carolina Ribeiro Gomes,Santos,SP,Sudeste
982,Rodrigo Lima Nunes,Jaboatao dos Guararapes,PE,Nordeste
983,Fabio Rocha Silva,Curitiba,PR,Sul
984,Rodrigo Alves Carvalho,Petropolis,RJ,Sudeste
985,Bruna Nunes Carvalho,Belo Horizonte,MG,Sudeste
986,Gabriela Silva Rocha,Ponta Grossa,PR,Sul
987,Vanessa Souza Ferreira,Curitiba,PR,Sul
988,Aline Rodrigues Lima,Parintins,AM,Norte
989,Tatiane Vieira Martins,Governador Valadares,MG,Sudeste
990,Jose Silva Martins,Osasco,SP,Sudeste
991,Diego Carvalho Lima,Gravatai,RS,Sul
992,Ricardo Carvalho Rodrigues,Ipatinga,MG,Sudeste
993,Felipe Ferreira Ferreira,Curitiba,PR,Sul
994,Paulo Carvalho Vieira,Caruaru,PE,Nordeste
995,Bruna Souza Rocha,Garanhuns,PE,Nordeste
996,Joao Santos Rodrigues,Brasilia,DF,Centro-oeste
997,Antonia Nunes Ribeiro,Guara,DF,Centro-oeste
998,Andre Rodrigues Pereira,Rio de Janeiro,RJ,Sudeste
999,Luiz Souza Rocha,Sao Jose dos Campos,SP,Sudeste
1000,Rafael Gomes Pereira,Uberlandia,MG,Sudeste
1001,Luiz Martins Oliveira,Rio de Janeiro,RJ,Sudeste
1002,Bruno Rocha Ribeiro,Sao Jose dos Pinhais,PR,Sul
1003,Francisco Lima Costa,Juiz de Fora,MG,Sudeste
1004,Felipe Costa Oliveira,Uberlandia,MG,Sudeste
1005,Marcia Carvalho Martins,Serra Talhada,PE,Nordeste
1006,Ricardo Pereira Carvalho,Maues,AM,Norte
1007,Patricia Carvalho Oliveira,Nova Iguacu,RJ,Sudeste
1008,Mateus Silva Martins,Sorocaba,SP,Sudeste
1009,Mariana Rodrigues Gomes,Canoas,RS,Sul
1010,Carlos Souza Rodrigues,Campinas,SP,Sudeste
1011,Thiago Vieira Ferreira,Nova Iguacu,RJ,Sudeste
1012,Thiago Araujo Rodrigues,Paranagua,PR,Sul
1013,Leticia Silva Gomes,Taguatinga,DF,Centro-oeste
1014,Daniel Araujo Barbosa,Ponta Grossa,PR,Sul
1015,Aline Oliveira Rocha,Brasilia,DF,Centro-oeste
1016,Thiago Nunes Vieira,Porto Seguro,BA,Nordeste
1017,Vinicius Martins Araujo,Volta Redonda,RJ,Sudeste
1018,Camila Silva Pereira,Nova Iguacu,RJ,Sudeste
1019,Fabio Gomes Alves,Londrina,PR,Sul
1020,Gabriela Costa Santos,Sorocaba,SP,Sudeste
1021,Larissa Alves Ribeiro,Porto Seguro,BA,Nordeste
1022,Vinicius Rodrigues Silva,Maringa,PR,Sul
1023,Francisca Oliveira Pereira,Autazes,AM,Norte
1024,Raquel Ribeiro Barbosa,Aguas Claras,DF,Centro-oeste
1025,Simone Carvalho Pereira,Uberaba,MG,Sudeste
1026,Joao Rodrigues Gomes,Crato,CE,Nordeste
1027,Marcia Oliveira Lima,Petropolis,RJ,Sudeste
1028,Andre Lima Barbosa,Sorocaba,SP,Sudeste
1029,Mateus Vieira Rodrigues,Feira de Santana,BA,Nordeste
1030,Aline Santos Vieira,Uberlandia,MG,Sudeste
1031,Guilherme Carvalho Oliveira,Teixeira de Freitas,BA,Nordeste
1032,Luana Barbosa Souza,Caruaru,PE,Nordeste
1033,Gabriel Ribeiro Vieira,Paranagua,PR,Sul
1034,Beatriz Rodrigues Alves,Sorocaba,SP,Sudeste
1035,Fernanda Santos Alves,Maringa,PR,Sul
1036,Marcos Carvalho Oliveira,Santa Maria,RS,Sul
1037,Francisca Araujo Ribeiro,Igarassu,PE,Nordeste
1038,Adriana Ferreira Araujo,Osasco,SP,Sudeste
1039,Diego Mendes Vieira,Ipatinga,MG,Sudeste
1040,Gabriel Souza Araujo,Ipatinga,MG,Sudeste
1041,Pedro Alves Araujo,Gravatai,RS,Sul
1042,Priscila Mendes Silva,Colombo,PR,Sul
1043,Tatiane Barbosa Araujo,Gravata,PE,Nordeste
1044,Paulo Barbosa Araujo,Tefe,AM,Norte
1045,Fernando Araujo Gomes,Rio de Janeiro,RJ,Sudeste
1046,Antonia Costa Vieira,Brasilia,DF,Centro-oeste
1047,Fernanda Pereira Barbosa,Caucaia,CE,Nordeste
1048,Raquel Barbosa Araujo,Coari,AM,Norte
1049,Aline Gomes Araujo,Sao Paulo,SP,Sudeste
1050,Claudia Rocha Vieira,Bento Goncalves,RS,Sul
1051,Ricardo Carvalho Santos,Governador Valadares,MG,Sudeste
1052,Jessica Pereira Souza,Colombo,PR,Sul
1053,Fernanda Oliveira Oliveira,Piracicaba,SP,Sudeste
1054,Francisca Mendes Carvalho,Contagem,MG,Sudeste
1055,Eduardo Pereira Carvalho,Petropolis,RJ,Sudeste
1056,Gabriela Souza Souza,Betim,MG,Sudeste
1057,Francisca Oliveira Costa,Fortaleza,CE,Nordeste
1058,Ricardo Oliveira Alves,Juiz de Fora,MG,Sudeste
1059,Paulo Mendes Vieira,Itapipoca,CE,Nordeste
1060,Marcia Rocha Lima,Manaus,AM,Norte
1061,Juliana Alves Martins,Contagem,MG,Sudeste
1062,Juliana Lima Lima,Coari,AM,Norte
1063,Beatriz Araujo Rocha,Santa Maria,RS,Sul
1064,Vinicius Mendes Gomes,Iguatu,CE,Nordeste
1065,Claudia Ribeiro Vieira,Erechim,RS,Sul
1066,Ricardo Oliveira Barbosa,Aguas Claras,DF,Centro-oeste
1067,Luana Rocha Martins,Porto Seguro,BA,Nordeste
1068,Antonio Alves Martins,Sorocaba,SP,Sudeste
1069,Fernanda Barbosa Mendes,Petrolina,PE,Nordeste
1070,Pedro Souza Nunes,Paulista,PE,Nordeste
1071,Jose Costa Costa,Angra dos Reis,RJ,Sudeste
1072,Gabriela Carvalho Pereira,Brasilia,DF,Centro-oeste
1073,Thiago Carvalho Santos,Campinas,SP,Sudeste
1074,Vinicius Araujo Gomes,Cabo Frio,RJ,Sudeste
1075,Jose Carvalho Gomes,Ceilandia,DF,Centro-oeste
1076,Thiago Silva Rodrigues,Uberlandia,MG,Sudeste
1077,Adriana Martins Nunes,Campinas,SP,Sudeste
1078,Francisca Lima Ribeiro,Uberaba,MG,Sudeste
1079,Gabriel Rodrigues Mendes,Autazes,AM,Norte
1080,Priscila Costa Lima,Cascavel,PR,Sul
1081,Thiago Pereira Alves,Porto Alegre,RS,Sul
1082,Daniel Alves Costa,Tabatinga,AM,Norte
1083,Tatiane Rodrigues Rocha,Igarassu,PE,Nordeste
1084,Simone Carvalho Alves,Sao Jose dos Pinhais,PR,Sul
1085,Gustavo Souza Souza,Curitiba,PR,Sul
1086,Leticia Martins Lima,Caruaru,PE,Nordeste
1087,Bruno Rocha Ribeiro,Rio de Janeiro,RJ,Sudeste
1088,Jessica Alves Gomes,Presidente Figueiredo,AM,Norte
1089,Antonia Santos Pereira,Piracicaba,SP,Sudeste
1090,Eduardo Souza Lima,Jaboatao dos Guararapes,PE,Nordeste
1091,Luana Lima Costa,Sao Jose dos Pinhais,PR,Sul
1092,Antonia Ferreira Rocha,Montes Claros,MG,Sudeste
1093,Gabriel Barbosa Rodrigues,Salvador,BA,Nordeste
1094,Luana Oliveira Ferreira,Brasilia,DF,Centro-oeste
1095,Beatriz Souza Santos,Autazes,AM,Norte
1096,Simone Souza Souza,Camacari,BA,Nordeste
1097,Aline Martins Barbosa,Presidente Figueiredo,AM,Norte
1098,Fernando Rocha Silva,Teixeira de Freitas,BA,Nordeste
1099,Diego Araujo Martins,Duque de Caxias,RJ,Sudeste
1100,Leticia Rocha Ferreira,Serra Talhada,PE,Nordeste
1101,Aline Gomes Alves,Ceilandia,DF,Centro-oeste
1102,Gabriela Martins Gomes,Juazeiro do Norte,CE,Nordeste
1103,Carolina Nunes Ferreira,Curitiba,PR,Sul
1104,Luiz Mendes Souza,Paulista,PE,Nordeste
1105,Carlos Martins Gomes,Duque de Caxias,RJ,Sudeste
1106,Fernanda Araujo Mendes,Crato,CE,Nordeste
1107,Tatiane Carvalho Araujo,Planaltina,DF,Centro-oeste
1108,Priscila Ribeiro Mendes,Governador Valadares,MG,Sudeste
1109,Luiz Oliveira Gomes,Governador Valadares,MG,Sudeste
1110,Marcelo Barbosa Ribeiro,Porto Seguro,BA,Nordeste
1111,Bruno Barbosa Silva,Uberaba,MG,Sudeste
1112,Gabriela Rocha Martins,Sao Bernardo do Campo,SP,Sudeste
1113,Joao Barbosa Rocha,Londrina,PR,Sul
1114,Claudia Gomes Mendes,Teresopolis,RJ,Sudeste
1115,Ana Alves Rocha,Pelotas,RS,Sul
1116,Isabela Silva Costa,Rio de Janeiro,RJ,Sudeste
1117,Antonia Rocha Souza,Osasco,SP,Sudeste
1118,Fabio Souza Gomes,Coari,AM,Norte
1119,Mariana Vieira Souza,Contagem,MG,Sudeste
1120,Renata Nunes Alves,Teresopolis,RJ,Sudeste
1121,Marcos Carvalho Carvalho,Belo Horizonte,MG,Sudeste
1122,Guilherme Carvalho Silva,Sorocaba,SP,Sudeste
1123,Diego Barbosa Lima,Manacapuru,AM,Norte
1124,Larissa Carvalho Rocha,Gama,DF,Centro-oeste
1125,Adriana Rodrigues Lima,Igarassu,PE,Nordeste
1126,Gabriela Rocha Rocha,Recanto das Emas,DF,Centro-oeste
1127,Joao Ferreira Pereira,Crato,CE,Nordeste
1128,Adriana Pereira Souza,Piracicaba,SP,Sudeste
1129,Mateus Oliveira Barbosa,Feira de Santana,BA,Nordeste
1130,Ricardo Mendes Nunes,Sobral,CE,Nordeste
1131,Paulo Araujo Rocha,Nova Iguacu,RJ,Sudeste
1132,Luana Silva Martins,Vitoria da Conquista,BA,Nordeste
1133,Thiago Alves Mendes,Sobradinho,DF,Centro-oeste
1134,Leticia Araujo Carvalho,Coari,AM,Norte
1135,Lucas Santos Vieira,Cascavel,PR,Sul
1136,Francisca Ferreira Gomes,Presidente Figueiredo,AM,Norte
1137,Leonardo Santos Nunes,Sao Paulo,SP,Sudeste
1138,Pedro Ribeiro Santos,Sao Jose dos Campos,SP,Sudeste
1139,Guilherme Vieira Santos,Maues,AM,Norte
1140,Jose Souza Santos,Igarassu,PE,Nordeste
1141,Luana Pereira Silva,Aguas Claras,DF,Centro-oeste
1142,Ana Carvalho Carvalho,Angra dos Reis,RJ,Sudeste
1143,Luana Martins Martins,Canoas,RS,Sul
1144,Patricia Araujo Nunes,Campinas,SP,Sudeste
1145,Paulo Gomes Santos,Maringa,PR,Sul
1146,Fernando Souza Oliveira,Crato,CE,Nordeste
1147,Luiz Martins Nunes,Foz do Iguacu,PR,Sul
1148,Ana Martins Araujo,Pelotas,RS,Sul
1149,Diego Nunes Alves,Passo Fundo,RS,Sul
1150,Maria Costa Santos,Londrina,PR,Sul
1151,Leonardo Carvalho Costa,Sao Jose dos Campos,SP,Sudeste
1152,Fernando Araujo Nunes,Tabatinga,AM,Norte
1153,Simone Ribeiro Lima,Aguas Claras,DF,Centro-oeste
1154,Raquel Santos Souza,Iguatu,CE,Nordeste
1155,Simone Rocha Lima,Belo Horizonte,MG,Sudeste
1156,Aline Oliveira Pereira,Piracicaba,SP,Sudeste
1157,Fernando Lima Vieira,Maringa,PR,Sul
1158,Felipe Silva Barbosa,Recife,PE,Nordeste
1159,Aline Vieira Nunes,Cascavel,PR,Sul
1160,Juliana Pereira Ferreira,Rio de Janeiro,RJ,Sudeste
1161,Mariana Barbosa Mendes,Ribeirao Preto,SP,Sudeste
1162,Mateus Martins Nunes,Niteroi,RJ,Sudeste
1163,Marcelo Oliveira Pereira,Jaboatao dos Guararapes,PE,Nordeste
1164,Juliana Silva Ribeiro,Teixeira de Freitas,BA,Nordeste
1165,Marcia Martins Santos,Teresopolis,RJ,Sudeste
1166,Larissa Rocha Mendes,Governador Valadares,MG,Sudeste
1167,Raquel Pereira Mendes,Parintins,AM,Norte
1168,Carolina Costa Rocha,Erechim,RS,Sul
1169,Camila Pereira Martins,Passo Fundo,RS,Sul
1170,Rafael Nunes Rocha,Iguatu,CE,Nordeste
1171,Claudia Rodrigues Nunes,Planaltina,DF,Centro-oeste
1172,Francisco Oliveira Araujo,Pelotas,RS,Sul
1173,Francisco Araujo Lima,Sao Bernardo do Campo,SP,Sudeste
1174,Francisca Rodrigues Rocha,Governador Valadares,MG,Sudeste
1175,Luiz Souza Ribeiro,Campinas,SP,Sudeste
1176,Raquel Araujo Barbosa,Uberaba,MG,Sudeste
1177,Gustavo Silva Mendes,Teixeira de Freitas,BA,Nordeste
1178,Gabriela Lima Souza,Piracicaba,SP,Sudeste
1179,Gabriela Rocha Araujo,Juiz de Fora,MG,Sudeste
1180,Isabela Alves Araujo,Volta Redonda,RJ,Sudeste
1181,Luiz Lima Costa,Sao Jose dos Pinhais,PR,Sul
1182,Priscila Lima Rodrigues,Belo Horizonte,MG,Sudeste
1183,Luana Nunes Nunes,Itabuna,BA,Nordeste
1184,Gabriela Araujo Barbosa,Niteroi,RJ,Sudeste
1185,Beatriz Lima Oliveira,Nova Iguacu,RJ,Sudeste
1186,Marcelo Ribeiro Lima,Salvador,BA,Nordeste
1187,Rodrigo Rocha Ribeiro,Pelotas,RS,Sul
1188,Lucas Alves Lima,Sobral,CE,Nordeste
1189,Gustavo Oliveira Rocha,Caninde,CE,Nordeste
1190,Paulo Santos Araujo,Teixeira de Freitas,BA,Nordeste
1191,Marcia Gomes Pereira,Serra Talhada,PE,Nordeste
1192,Sandra Souza Pereira,Itabuna,BA,Nordeste
1193,Felipe Ribeiro Souza,Itapipoca,CE,Nordeste
1194,Maria Gomes Lima,Tabatinga,AM,Norte
1195,Jessica Carvalho Barbosa,Paranagua,PR,Sul
1196,Thiago Santos Gomes,Manacapuru,AM,Norte
1197,Carolina Vieira Ribeiro,Sao Bernardo do Campo,SP,Sudeste
1198,Camila Martins Nunes,Gravatai,RS,Sul
1199,Paulo Nunes Carvalho,Porto Seguro,BA,Nordeste
1200,Patricia Silva Santos,Igarassu,PE,Nordeste
1201,Luiz Silva Pereira,Garanhuns,PE,Nordeste
1202,Luana Lima Oliveira,Sao Paulo,SP,Sudeste
1203,Juliana Souza Mendes,Porto Seguro,BA,Nordeste
1204,Sandra Lima Barbosa,Petrolina,PE,Nordeste
1205,Bruno Nunes Lima,Novo Hamburgo,RS,Sul
1206,Isabela Carvalho Martins,Brasilia,DF,Centro-oeste
1207,Leticia Martins Costa,Uberlandia,MG,Sudeste
1208,Fernanda Costa Mendes,Guara,DF,Centro-oeste
1209,Gabriela Pereira Santos,Vitoria da Conquista,BA,Nordeste
1210,Guilherme Vieira Araujo,Maues,AM,Norte
1211,Patricia Ribeiro Barbosa,Campos dos Goytacazes,RJ,Sudeste
1212,Alexandre Silva Ferreira,Caucaia,CE,Nordeste
1213,Beatriz Ferreira Rocha,Recife,PE,Nordeste
1214,Luiz Lima Rocha,Betim,MG,Sudeste
1215,Adriana Vieira Martins,Maracanau,CE,Nordeste
1216,Isabela Rodrigues Ferreira,Olinda,PE,Nordeste
1217,Joao Gomes Alves,Crato,CE,Nordeste
1218,Felipe Vieira Ferreira,Salvador,BA,Nordeste
1219,Thiago Araujo Mendes,Autazes,AM,Norte
1220,Carlos Souza Alves,Pocos de Caldas,MG,Sudeste
1221,Bruna Ribeiro Mendes,Pelotas,RS,Sul
1222,Fernanda Oliveira Vieira,Sorocaba,SP,Sudeste
1223,Ana Rodrigues Rocha,Colombo,PR,Sul
1224,Daniel Carvalho Carvalho,Camacari,BA,Nordeste
1225,Claudia Alves Ferreira,Sobral,CE,Nordeste
1226,Jessica Martins Ferreira,Caruaru,PE,Nordeste
1227,Raquel Alves Carvalho,Crato,CE,Nordeste
1228,Guilherme Gomes Ribeiro,Piracicaba,SP,Sudeste
1229,Marcos Costa Carvalho,Brasilia,DF,Centro-oeste
1230,Tatiane Barbosa Costa,Sorocaba,SP,Sudeste
1231,Renata Rodrigues Ferreira,Guarulhos,SP,Sudeste
1232,Mateus Nunes Lima,Vitoria da Conquista,BA,Nordeste
1233,Amanda Rocha Silva,Bento Goncalves,RS,Sul
1234,Francisca Ferreira Barbosa,Tefe,AM,Norte
1235,Claudia Silva Gomes,Teixeira de Freitas,BA,Nordeste
1236,Francisca Mendes Barbosa,Petropolis,RJ,Sudeste
1237,Maria Ferreira Silva,Nova Iguacu,RJ,Sudeste
1238,Tatiane Alves Rodrigues,Betim,MG,Sudeste
1239,Jessica Pereira Alves,Paranagua,PR,Sul
1240,Rafael Mendes Martins,Belo Horizonte,MG,Sudeste
1241,Eduardo Mendes Alves,Camacari,BA,Nordeste
1242,Adriana Lima Oliveira,Sobral,CE,Nordeste
1243,Larissa Ferreira Costa,Lauro de Freitas,BA,Nordeste
1244,Luana Santos Ribeiro,Governador Valadares,MG,Sudeste
1245,Ricardo Souza Ferreira,Itacoatiara,AM,Norte
1246,Leonardo Barbosa Mendes,Maracanau,CE,Nordeste
1247,Carolina Ribeiro Costa,Parintins,AM,Norte
1248,Marcos Mendes Carvalho,Betim,MG,Sudeste
1249,Larissa Alves Mendes,Duque de Caxias,RJ,Sudeste
1250,Leticia Carvalho Ferreira,Betim,MG,Sudeste
1251,Lucas Alves Araujo,Guarulhos,SP,Sudeste
1252,Andre Nunes Carvalho,Caxias do Sul,RS,Sul
1253,Alexandre Rodrigues Carvalho,Parintins,AM,Norte
1254,Diego Mendes Silva,Juazeiro,BA,Nordeste
1255,Maria Vieira Vieira,Maracanau,CE,Nordeste
1256,Bruno Oliveira Ribeiro,Betim,MG,Sudeste
1257,Thiago Costa Santos,Gravata,PE,Nordeste
1258,Antonio Martins Souza,Uberaba,MG,Sudeste
1259,Felipe Silva Costa,Petrolina,PE,Nordeste
1260,Adriana Barbosa Rocha,Feira de Santana,BA,Nordeste
1261,Vanessa Carvalho Oliveira,Bento Goncalves,RS,Sul
1262,Leticia Araujo Santos,Quixada,CE,Nordeste
1263,Leonardo Martins Lima,Coari,AM,Norte
1264,Bruno Silva Barbosa,Salvador,BA,Nordeste
1265,Patricia Ferreira Oliveira,Iguatu,CE,Nordeste
1266,Felipe Vieira Pereira,Volta Redonda,RJ,Sudeste
1267,Leonardo Souza Carvalho,Garanhuns,PE,Nordeste
1268,Diego Lima Oliveira,Sao Jose dos Pinhais,PR,Sul
1269,Adriana Pereira Santos,Petrolina,PE,Nordeste
1270,Fernando Santos Vieira,Sao Bernardo do Campo,SP,Sudeste
1271,Bruno Rodrigues Lima,Nova Iguacu,RJ,Sudeste
1272,Gabriel Pereira Oliveira,Aguas Claras,DF,Centro-oeste
1273,Daniel Costa Nunes,Teixeira de Freitas,BA,Nordeste
1274,Diego Costa Alves,Recife,PE,Nordeste
1275,Tatiane Costa Nunes,Ilheus,BA,Nordeste
1276,Leticia Barbosa Silva,Gama,DF,Centro-oeste
1277,Alexandre Silva Gomes,Itacoatiara,AM,Norte
1278,Mariana Souza Souza,Planaltina,DF,Centro-oeste
1279,Simone Carvalho Nunes,Planaltina,DF,Centro-oeste
1280,Tatiane Souza Ribeiro,Novo Hamburgo,RS,Sul
1281,Sandra Barbosa Ferreira,Tabatinga,AM,Norte
1282,Priscila Souza Carvalho,Caruaru,PE,Nordeste
1283,Juliana Vieira Vieira,Sorocaba,SP,Sudeste
1284,Guilherme Costa Oliveira,Autazes,AM,Norte
1285,Marcia Barbosa Martins,Vitoria da Conquista,BA,Nordeste
1286,Joao Alves Mendes,Pelotas,RS,Sul
1287,Antonia Vieira Ribeiro,Sao Paulo,SP,Sudeste
1288,Beatriz Carvalho Oliveira,Sobradinho,DF,Centro-oeste
1289,Thiago Santos Gomes,Maues,AM,Norte
1290,Antonia Rodrigues Lima,Paulista,PE,Nordeste
1291,Adriana Costa Alves,Quixada,CE,Nordeste
1292,Camila Gomes Barbosa,Brasilia,DF,Centro-oeste
1293,Luiz Silva Pereira,Maringa,PR,Sul
1294,Beatriz Barbosa Gomes,Planaltina,DF,Centro-oeste
1295,Lucas Silva Alves,Foz do Iguacu,PR,Sul
1296,Larissa Carvalho Costa,Sobradinho,DF,Centro-oeste
1297,Bruna Costa Ferreira,Recife,PE,Nordeste
1298,Luiz Alves Pereira,Gravatai,RS,Sul
1299,Fabio Silva Rocha,Jaboatao dos Guararapes,PE,Nordeste
1300,Aline Nunes Nunes,Sobradinho,DF,Centro-oeste
1301,Vinicius Ferreira Pereira,Piracicaba,SP,Sudeste
1302,Francisca Alves Oliveira,Canoas,RS,Sul
1303,Gabriela Costa Barbosa,Nova Iguacu,RJ,Sudeste
1304,Antonio Costa Alves,Guara,DF,Centro-oeste
1305,Gabriela Araujo Souza,Ribeirao Preto,SP,Sudeste
1306,Beatriz Ferreira Ribeiro,Cascavel,PR,Sul
1307,Marcos Nunes Rocha,Ipatinga,MG,Sudeste
1308,Marcelo Costa Costa,Londrina,PR,Sul
1309,Fernando Nunes Ferreira,Colombo,PR,Sul
1310,Marcelo Costa Souza,Vitoria da Conquista,BA,Nordeste
1311,Adriana Ferreira Ferreira,Maues,AM,Norte
1312,Simone Lima Pereira,Betim,MG,Sudeste
1313,Claudia Ribeiro Barbosa,Recife,PE,Nordeste
1314,Bruno Martins Rodrigues,Santa Maria,RS,Sul
1315,Maria Ribeiro Araujo,Erechim,RS,Sul
1316,Marcos Souza Oliveira,Guara,DF,Centro-oeste
1317,Bruna Costa Pereira,Campinas,SP,Sudeste
1318,Aline Nunes Martins,Uberlandia,MG,Sudeste
1319,Isabela Araujo Rodrigues,Parintins,AM,Norte
1320,Guilherme Nunes Lima,Uberlandia,MG,Sudeste
1321,Amanda Barbosa Alves,Crato,CE,Nordeste
1322,Rodrigo Lima Lima,Garanhuns,PE,Nordeste
1323,Adriana Santos Rocha,Aguas Claras,DF,Centro-oeste
1324,Mariana Ribeiro Nunes,Niteroi,RJ,Sudeste
1325,Eduardo Souza Nunes,Samambaia,DF,Centro-oeste
1326,Jessica Lima Barbosa,Uberaba,MG,Sudeste
1327,Alexandre Araujo Silva,Aguas Claras,DF,Centro-oeste
1328,Gabriel Araujo Rodrigues,Maues,AM,Norte
1329,Gabriela Martins Mendes,Maringa,PR,Sul
1330,Leonardo Santos Rodrigues,Itabuna,BA,Nordeste
1331,Paulo Araujo Lima,Ipatinga,MG,Sudeste
1332,Bruna Silva Barbosa,Iguatu,CE,Nordeste
1333,Daniel Mendes Souza,Petropolis,RJ,Sudeste
1334,Andre Vieira Martins,Cabo Frio,RJ,Sudeste
1335,Marcelo Souza Barbosa,Jaboatao dos Guararapes,PE,Nordeste
1336,Luiz Oliveira Araujo,Fortaleza,CE,Nordeste
1337,Luana Ribeiro Santos,Pocos de Caldas,MG,Sudeste
1338,Andre Santos Santos,Aguas Claras,DF,Centro-oeste
1339,Paulo Rocha Rodrigues,Guarulhos,SP,Sudeste
1340,Ricardo Martins Lima,Salvador,BA,Nordeste
1341,Mateus Rodrigues Araujo,Juiz de Fora,MG,Sudeste
1342,Gustavo Pereira Oliveira,Iguatu,CE,Nordeste
1343,Mateus Vieira Silva,Montes Claros,MG,Sudeste
1344,Leonardo Souza Costa,Bento Goncalves,RS,Sul
